,alt,src,species_code
1886,Snow Goose,461240881,snogoo
1887,Snow Goose,168311521,snogoo
1888,Snow Goose,191153641,snogoo
1889,Snow Goose,529007191,snogoo
1890,Snow Goose,137630911,snogoo
1891,Snow Goose,25374201,snogoo
1892,Snow Goose,465579501,snogoo
1893,Snow Goose,132397881,snogoo
1894,Snow Goose,392600741,snogoo
1895,Snow Goose,126382131,snogoo
1896,Snow Goose,534971601,snogoo
1897,Snow Goose,318747081,snogoo
1898,Snow Goose,326954321,snogoo
1899,Snow Goose,282397001,snogoo
1900,Snow Goose,187726401,snogoo
1901,Snow Goose,516492531,snogoo
1902,Snow Goose,197017561,snogoo
1903,Snow Goose,290513191,snogoo
1904,Snow Goose,187726431,snogoo
1905,Ross's Goose,83984151,rosgoo
1906,Ross's Goose,415091091,rosgoo
1907,Ross's Goose,199578601,rosgoo
1908,Ross's Goose,409916931,rosgoo
1909,Ross's Goose,509361431,rosgoo
1910,Ross's Goose,80337881,rosgoo
1911,Ross's Goose,227986051,rosgoo
1912,Ross's Goose,83984171,rosgoo
1913,Ross's Goose,79843851,rosgoo
1914,Ross's Goose,533149051,rosgoo
1915,Ross's Goose,545286381,rosgoo
1916,Ross's Goose,45509341,rosgoo
1917,Ross's Goose,391632041,rosgoo
1918,Ross's Goose,77804951,rosgoo
1919,Ross's Goose,194287751,rosgoo
1920,Ross's Goose,610759629,rosgoo
1921,Ross's Goose,613581217,rosgoo
1922,Ross's Goose,182152741,rosgoo
1923,Ross's Goose,549105011,rosgoo
1924,Ross's Goose,304135771,rosgoo
1925,Ross's Goose,82446741,rosgoo
1926,Ross's Goose,224567331,rosgoo
1927,Ross's Goose,303733041,rosgoo
1928,Ross's Goose,43894301,rosgoo
1929,Ross's Goose,384206741,rosgoo
1930,Ross's Goose,386594951,rosgoo
1931,Ross's Goose,79843691,rosgoo
1932,Ross's Goose,548496711,rosgoo
1933,Ross's Goose,224567401,rosgoo
1934,Ross's Goose,612621802,rosgoo
1935,Graylag Goose,172003191,gragoo
1936,Graylag Goose,41630511,gragoo
1937,Graylag Goose,389167941,gragoo
1938,Graylag Goose,144856361,gragoo
1939,Graylag Goose,234127111,gragoo
1940,Graylag Goose (Domestic type),212003081,gragoo
1941,Graylag Goose,63379971,gragoo
1942,Graylag Goose,95130661,gragoo
1943,Graylag Goose,613235358,gragoo
1944,Graylag Goose,611757014,gragoo
1945,Graylag Goose,139224461,gragoo
1946,Graylag Goose,410576931,gragoo
1947,Graylag Goose,112183601,gragoo
1948,Graylag Goose,495291571,gragoo
1949,Graylag Goose (European),204617071,gragoo
1950,Graylag Goose,204614861,gragoo
1951,Graylag Goose,203419151,gragoo
1952,Graylag Goose,297685531,gragoo
1953,Graylag Goose,311948951,gragoo
1954,Graylag Goose,203441481,gragoo
1955,Graylag Goose,203419221,gragoo
1956,Graylag Goose (Domestic type),140062521,gragoo
1957,Graylag Goose,311948881,gragoo
1958,Graylag Goose,296335031,gragoo
1959,Graylag Goose,546664031,gragoo
1960,Graylag Goose,47562521,gragoo
1961,Graylag Goose,203419161,gragoo
1962,Graylag Goose,311371391,gragoo
1963,Graylag Goose,436026831,gragoo
1964,Graylag Goose,324815891,gragoo
1965,Swan Goose (Domestic type),134118971,swagoo1
1966,Swan Goose (Domestic type),146799691,swagoo1
1967,Swan Goose,56526951,swagoo1
1968,Swan Goose,56526941,swagoo1
1969,Swan Goose,56526931,swagoo1
1970,Swan Goose (Domestic type),84381691,swagoo1
1971,Swan Goose (Domestic type),255847471,swagoo1
1972,Swan Goose (Domestic type),146799721,swagoo1
1973,Swan Goose (Domestic type),414842161,swagoo1
1974,Swan Goose (Domestic type),110867391,swagoo1
1975,Swan Goose,587692091,swagoo1
1976,Swan Goose (Domestic type),552531971,swagoo1
1977,Swan Goose (Domestic type),134118881,swagoo1
1978,Swan Goose (Domestic type),171275931,swagoo1
1979,Swan Goose,136071241,swagoo1
1980,Swan Goose (Domestic type),64243801,swagoo1
1981,Swan Goose (Domestic type),146799681,swagoo1
1982,Swan Goose,582807241,swagoo1
1983,Swan Goose,533935721,swagoo1
1984,Swan Goose (Domestic type),391285951,swagoo1
1985,Swan Goose,323432861,swagoo1
1986,Swan Goose (Domestic type),204646131,swagoo1
1987,Swan Goose (Domestic type),399656051,swagoo1
1988,Swan Goose (Domestic type),327977821,swagoo1
1989,Swan Goose,498921221,swagoo1
1990,Swan Goose (Domestic type),399418871,swagoo1
1991,Swan Goose (Domestic type),146799601,swagoo1
1992,Swan Goose (Domestic type),300845541,swagoo1
1993,Swan Goose (Domestic type),605406701,swagoo1
1994,Swan Goose,533935711,swagoo1
1995,Greater White-fronted Goose,227962621,gwfgoo
1996,Greater White-fronted Goose,91115221,gwfgoo
1997,Greater White-fronted Goose (Greenland),36909271,gwfgoo
1998,Greater White-fronted Goose,96797341,gwfgoo
1999,Greater White-fronted Goose,298857961,gwfgoo
2000,Greater White-fronted Goose,327780671,gwfgoo
2001,Greater White-fronted Goose,240501151,gwfgoo
2002,Greater White-fronted Goose,493406781,gwfgoo
2003,Greater White-fronted Goose,411524071,gwfgoo
2004,Greater White-fronted Goose,91115211,gwfgoo
2005,Greater White-fronted Goose,171645621,gwfgoo
2006,Greater White-fronted Goose,498164741,gwfgoo
2007,Greater White-fronted Goose,393547221,gwfgoo
2008,Greater White-fronted Goose,91091161,gwfgoo
2009,Greater White-fronted Goose,500352721,gwfgoo
2010,Greater White-fronted Goose,498212651,gwfgoo
2011,Greater White-fronted Goose,327780631,gwfgoo
2012,Greater White-fronted Goose,197974561,gwfgoo
2013,Greater White-fronted Goose,377438201,gwfgoo
2014,Greater White-fronted Goose,542520351,gwfgoo
2015,Greater White-fronted Goose,561500791,gwfgoo
2016,Greater White-fronted Goose,419498561,gwfgoo
2017,Greater White-fronted Goose,301468191,gwfgoo
2018,Greater White-fronted Goose,383283281,gwfgoo
2019,Greater White-fronted Goose,227962601,gwfgoo
2020,Greater White-fronted Goose,327780661,gwfgoo
2021,Greater White-fronted Goose,533392901,gwfgoo
2022,Greater White-fronted Goose,383915241,gwfgoo
2023,Greater White-fronted Goose,613045413,gwfgoo
2024,Greater White-fronted Goose,542520151,gwfgoo
2025,Lesser White-fronted Goose,499613401,lwfgoo
2026,Lesser White-fronted Goose,539204751,lwfgoo
2027,Lesser White-fronted Goose,170205441,lwfgoo
2028,Lesser White-fronted Goose,524696681,lwfgoo
2029,Lesser White-fronted Goose,170205271,lwfgoo
2030,Lesser White-fronted Goose,59647891,lwfgoo
2031,Lesser White-fronted Goose,540418181,lwfgoo
2032,Lesser White-fronted Goose,76002451,lwfgoo
2033,Lesser White-fronted Goose,204844241,lwfgoo
2034,Lesser White-fronted Goose,611786849,lwfgoo
2035,Lesser White-fronted Goose,204844251,lwfgoo
2036,Lesser White-fronted Goose,539700571,lwfgoo
2037,Lesser White-fronted Goose,611526543,lwfgoo
2038,Lesser White-fronted Goose,509024421,lwfgoo
2039,Lesser White-fronted Goose,214609831,lwfgoo
2040,Lesser White-fronted Goose,537774681,lwfgoo
2041,Lesser White-fronted Goose,114173621,lwfgoo
2042,Lesser White-fronted Goose,611691728,lwfgoo
2043,Lesser White-fronted Goose,89274291,lwfgoo
2044,Lesser White-fronted Goose,204587211,lwfgoo
2045,Lesser White-fronted Goose,525778941,lwfgoo
2046,Lesser White-fronted Goose,525668371,lwfgoo
2047,Lesser White-fronted Goose,611868349,lwfgoo
2048,Lesser White-fronted Goose,611790846,lwfgoo
2049,Lesser White-fronted Goose,525778931,lwfgoo
2050,Lesser White-fronted Goose,499613391,lwfgoo
2051,Lesser White-fronted Goose,125179131,lwfgoo
2052,Lesser White-fronted Goose,613710448,lwfgoo
2053,Lesser White-fronted Goose,611260526,lwfgoo
2054,Lesser White-fronted Goose,613710449,lwfgoo
2055,Taiga Bean-Goose,81255571,taibeg1
2056,Taiga Bean-Goose,501490821,taibeg1
2057,Taiga Bean-Goose,37300361,taibeg1
2058,Taiga Bean-Goose,501490831,taibeg1
2059,Taiga Bean-Goose,81255561,taibeg1
2060,Taiga Bean-Goose,50677111,taibeg1
2061,Taiga Bean-Goose,37300371,taibeg1
2062,Taiga Bean-Goose,206020681,taibeg1
2063,Taiga Bean-Goose,93940321,taibeg1
2064,Taiga Bean-Goose,135244211,taibeg1
2065,Taiga Bean-Goose,109383871,taibeg1
2066,Taiga Bean-Goose,286539211,taibeg1
2067,Taiga Bean-Goose,432369981,taibeg1
2068,Taiga Bean-Goose,241198461,taibeg1
2069,Taiga Bean-Goose,336910741,taibeg1
2070,Taiga Bean-Goose,432816951,taibeg1
2071,Taiga Bean-Goose,136028731,taibeg1
2072,Taiga Bean-Goose,220290141,taibeg1
2073,Taiga Bean-Goose,341397031,taibeg1
2074,Taiga Bean-Goose,272929711,taibeg1
2075,Taiga Bean-Goose,473815091,taibeg1
2076,Taiga Bean-Goose,390108721,taibeg1
2077,Taiga Bean-Goose,274030511,taibeg1
2078,Taiga Bean-Goose,274030491,taibeg1
2079,Taiga Bean-Goose,396552751,taibeg1
2080,Taiga Bean-Goose,324339571,taibeg1
2081,Taiga Bean-Goose,21038351,taibeg1
2082,Taiga Bean-Goose,458733421,taibeg1
2083,Taiga Bean-Goose,444341921,taibeg1
2084,Taiga Bean-Goose,339353761,taibeg1
2085,Tundra Bean-Goose,298193181,tunbeg1
2086,Tundra Bean-Goose,274257611,tunbeg1
2087,Tundra Bean-Goose,602863021,tunbeg1
2088,Tundra Bean-Goose,193118921,tunbeg1
2089,Tundra Bean-Goose,592231751,tunbeg1
2090,Tundra Bean-Goose,543488941,tunbeg1
2091,Tundra Bean-Goose,577659941,tunbeg1
2092,Tundra Bean-Goose,591494861,tunbeg1
2093,Tundra Bean-Goose,592004121,tunbeg1
2094,Tundra Bean-Goose,299519161,tunbeg1
2095,Tundra Bean-Goose,50202101,tunbeg1
2096,Tundra Bean-Goose,592231741,tunbeg1
2097,Tundra Bean-Goose,592231731,tunbeg1
2098,Tundra Bean-Goose,386538651,tunbeg1
2099,Tundra Bean-Goose,60995381,tunbeg1
2100,Tundra Bean-Goose,586746641,tunbeg1
2101,Tundra Bean-Goose,296867681,tunbeg1
2102,Tundra Bean-Goose,602844631,tunbeg1
2103,Tundra Bean-Goose,575304601,tunbeg1
2104,Tundra Bean-Goose,592004181,tunbeg1
2105,Tundra Bean-Goose,338850641,tunbeg1
2106,Tundra Bean-Goose,577659701,tunbeg1
2107,Tundra Bean-Goose,601978551,tunbeg1
2108,Tundra Bean-Goose,298193161,tunbeg1
2109,Tundra Bean-Goose,515199481,tunbeg1
2110,Tundra Bean-Goose,592004111,tunbeg1
2111,Tundra Bean-Goose,592004161,tunbeg1
2112,Tundra Bean-Goose,544046721,tunbeg1
2113,Tundra Bean-Goose,577659401,tunbeg1
2114,Tundra Bean-Goose,610205382,tunbeg1
2115,Pink-footed Goose,44766971,pifgoo
2116,Pink-footed Goose,129489531,pifgoo
2117,Pink-footed Goose,396475781,pifgoo
2118,Pink-footed Goose,214787831,pifgoo
2119,Pink-footed Goose,44766931,pifgoo
2120,Pink-footed Goose,396451791,pifgoo
2121,Pink-footed Goose,218887811,pifgoo
2122,Pink-footed Goose,39286641,pifgoo
2123,Pink-footed Goose,300196591,pifgoo
2124,Pink-footed Goose,50253341,pifgoo
2125,Pink-footed Goose,49262651,pifgoo
2126,Pink-footed Goose,245629051,pifgoo
2127,Pink-footed Goose,491466871,pifgoo
2128,Pink-footed Goose,505231111,pifgoo
2129,Pink-footed Goose,103563811,pifgoo
2130,Pink-footed Goose,491466921,pifgoo
2131,Pink-footed Goose,286550581,pifgoo
2132,Pink-footed Goose,49412631,pifgoo
2133,Pink-footed Goose,269197031,pifgoo
2134,Pink-footed Goose,396010421,pifgoo
2135,Pink-footed Goose,552302311,pifgoo
2136,Pink-footed Goose,63656571,pifgoo
2137,Pink-footed Goose,508258491,pifgoo
2138,Pink-footed Goose,300200331,pifgoo
2139,Pink-footed Goose,171459101,pifgoo
2140,Pink-footed Goose,491466991,pifgoo
2141,Pink-footed Goose,491466951,pifgoo
2142,Pink-footed Goose,344009011,pifgoo
2143,Pink-footed Goose,505625611,pifgoo
2144,Pink-footed Goose,44767241,pifgoo
2145,Brant (Atlantic),53811211,brant
2146,Brant (Atlantic),450158191,brant
2147,Brant (Atlantic),419369361,brant
2148,Brant,304540961,brant
2149,Brant,383390201,brant
2150,Brant (Dark-bellied),314552521,brant
2151,Brant,168278641,brant
2152,Brant,383643901,brant
2153,Brant (Black),207446191,brant
2154,Brant,64786761,brant
2155,Brant,500897661,brant
2156,Brant,230310511,brant
2157,Brant,486368861,brant
2158,Brant (Atlantic),53812621,brant
2159,Brant (Atlantic),57046641,brant
2160,Brant (Dark-bellied),314552461,brant
2161,Brant (Atlantic),299882951,brant
2162,Brant (Atlantic),159947521,brant
2163,Brant,493401941,brant
2164,Brant,294511151,brant
2165,Brant,117250601,brant
2166,Brant (Black),308011581,brant
2167,Brant (Atlantic),52156611,brant
2168,Brant,126148041,brant
2169,Brant,138633611,brant
2170,Brant (Dark-bellied),312539741,brant
2171,Brant,554767421,brant
2172,Brant,602917021,brant
2173,Brant (Dark-bellied),610554075,brant
2174,Brant,611379812,brant
2175,Barnacle Goose,103563681,bargoo
2176,Barnacle Goose,103563671,bargoo
2177,Barnacle Goose,512180461,bargoo
2178,Barnacle Goose,63891461,bargoo
2179,Barnacle Goose,287493981,bargoo
2180,Barnacle Goose,600645811,bargoo
2181,Barnacle Goose,525922251,bargoo
2182,Barnacle Goose,385484471,bargoo
2183,Barnacle Goose,63891571,bargoo
2184,Barnacle Goose,103563481,bargoo
2185,Barnacle Goose,611905558,bargoo
2186,Barnacle Goose,212248771,bargoo
2187,Barnacle Goose,194200151,bargoo
2188,Barnacle Goose,527088251,bargoo
2189,Barnacle Goose,43180171,bargoo
2190,Barnacle Goose,529867191,bargoo
2191,Barnacle Goose,287494051,bargoo
2192,Barnacle Goose,63891591,bargoo
2193,Barnacle Goose,534927331,bargoo
2194,Barnacle Goose,386460051,bargoo
2195,Barnacle Goose,528778391,bargoo
2196,Barnacle Goose,608769470,bargoo
2197,Barnacle Goose,63315521,bargoo
2198,Barnacle Goose,610915034,bargoo
2199,Barnacle Goose,456094931,bargoo
2200,Barnacle Goose,91373891,bargoo
2201,Barnacle Goose,303152071,bargoo
2202,Barnacle Goose,526653611,bargoo
2203,Barnacle Goose,527088291,bargoo
2204,Barnacle Goose,204245871,bargoo
2205,Cackling Goose,299388811,cacgoo1
2206,Cackling Goose,136574501,cacgoo1
2207,Cackling Goose (minima),190997891,cacgoo1
2208,Cackling Goose (Aleutian),510837931,cacgoo1
2209,Cackling Goose,125950291,cacgoo1
2210,Cackling Goose,296002691,cacgoo1
2211,Cackling Goose,96797171,cacgoo1
2212,Cackling Goose,178028441,cacgoo1
2213,Cackling Goose,320667751,cacgoo1
2214,Cackling Goose (minima),214296091,cacgoo1
2215,Cackling Goose,274520771,cacgoo1
2216,Cackling Goose (Richardson's),88876311,cacgoo1
2217,Cackling Goose (Aleutian),120630841,cacgoo1
2218,Cackling Goose (Richardson's),44769521,cacgoo1
2219,Cackling Goose (minima),410816811,cacgoo1
2220,Cackling Goose,389962581,cacgoo1
2221,Cackling Goose,387978931,cacgoo1
2222,Cackling Goose,396262001,cacgoo1
2223,Cackling Goose,411524111,cacgoo1
2224,Cackling Goose,299388581,cacgoo1
2225,Cackling Goose,224721241,cacgoo1
2226,Cackling Goose (Richardson's),44769161,cacgoo1
2227,Cackling Goose (Aleutian),417527111,cacgoo1
2228,Cackling Goose (Richardson's),44769301,cacgoo1
2229,Cackling Goose,382792281,cacgoo1
2230,Cackling Goose,177883851,cacgoo1
2231,Cackling Goose,517308091,cacgoo1
2232,Cackling Goose,404411491,cacgoo1
2233,Cackling Goose,178028461,cacgoo1
2234,Cackling Goose (Aleutian),510837921,cacgoo1
2235,Canada Goose,196796851,cangoo
2236,Canada Goose,44768861,cangoo
2237,Canada Goose,219870951,cangoo
2238,Canada Goose,217394891,cangoo
2239,Canada Goose,159811761,cangoo
2240,Canada Goose,320428961,cangoo
2241,Canada Goose,36338341,cangoo
2242,Canada Goose,217394961,cangoo
2243,Canada Goose,456280561,cangoo
2244,Canada Goose,449427351,cangoo
2245,Canada Goose,217396061,cangoo
2246,Canada Goose,452773501,cangoo
2247,Canada Goose,84064181,cangoo
2248,Canada Goose,34911241,cangoo
2249,Canada Goose,96797261,cangoo
2250,Canada Goose,129714651,cangoo
2251,Canada Goose,98295471,cangoo
2252,Canada Goose,458398041,cangoo
2253,Canada Goose,217395041,cangoo
2254,Canada Goose,323790521,cangoo
2255,Canada Goose,161845881,cangoo
2256,Canada Goose,432022381,cangoo
2257,Canada Goose,113272931,cangoo
2258,Canada Goose,408296221,cangoo
2259,Canada Goose,315413811,cangoo
2260,Canada Goose,506127911,cangoo
2261,Canada Goose,327024311,cangoo
2262,Canada Goose,184785831,cangoo
2263,Canada Goose,461333971,cangoo
2264,Canada Goose,281704341,cangoo
2265,Hawaiian Goose,211437461,hawgoo
2266,Hawaiian Goose,110000731,hawgoo
2267,Hawaiian Goose,550874511,hawgoo
2268,Hawaiian Goose,93154191,hawgoo
2269,Hawaiian Goose,183182711,hawgoo
2270,Hawaiian Goose,404768661,hawgoo
2271,Hawaiian Goose,512892911,hawgoo
2272,Hawaiian Goose,510853861,hawgoo
2273,Hawaiian Goose,37081211,hawgoo
2274,Hawaiian Goose,105015111,hawgoo
2275,Hawaiian Goose,117312411,hawgoo
2276,Hawaiian Goose,69823581,hawgoo
2277,Hawaiian Goose,93154161,hawgoo
2278,Hawaiian Goose,485874161,hawgoo
2279,Hawaiian Goose,205157271,hawgoo
2280,Hawaiian Goose,205157281,hawgoo
2281,Hawaiian Goose,404768891,hawgoo
2282,Hawaiian Goose,423350491,hawgoo
2283,Hawaiian Goose,162767281,hawgoo
2284,Hawaiian Goose,404768611,hawgoo
2285,Hawaiian Goose,404768621,hawgoo
2286,Hawaiian Goose,402559861,hawgoo
2287,Hawaiian Goose,512892891,hawgoo
2288,Hawaiian Goose,556798411,hawgoo
2289,Hawaiian Goose,465256061,hawgoo
2290,Hawaiian Goose,404768711,hawgoo
2291,Hawaiian Goose,205157261,hawgoo
2292,Hawaiian Goose,556816051,hawgoo
2293,Hawaiian Goose,556798431,hawgoo
2294,Hawaiian Goose,465256071,hawgoo
2295,Red-breasted Goose,63726401,rebgoo1
2296,Red-breasted Goose,303346601,rebgoo1
2297,Red-breasted Goose,205660801,rebgoo1
2298,Red-breasted Goose,507706011,rebgoo1
2299,Red-breasted Goose,42106461,rebgoo1
2300,Red-breasted Goose,204219631,rebgoo1
2301,Red-breasted Goose,405251791,rebgoo1
2302,Red-breasted Goose,126803581,rebgoo1
2303,Red-breasted Goose,210951391,rebgoo1
2304,Red-breasted Goose,42989831,rebgoo1
2305,Red-breasted Goose,505142551,rebgoo1
2306,Red-breasted Goose,239280021,rebgoo1
2307,Red-breasted Goose,613419215,rebgoo1
2308,Red-breasted Goose,296333381,rebgoo1
2309,Red-breasted Goose,613456414,rebgoo1
2310,Red-breasted Goose,24752101,rebgoo1
2311,Red-breasted Goose,526515751,rebgoo1
2312,Red-breasted Goose,505982161,rebgoo1
2313,Red-breasted Goose,319426181,rebgoo1
2314,Red-breasted Goose,422217841,rebgoo1
2315,Red-breasted Goose,613548989,rebgoo1
2316,Red-breasted Goose,422214171,rebgoo1
2317,Red-breasted Goose,296333391,rebgoo1
2318,Red-breasted Goose,296333321,rebgoo1
2319,Red-breasted Goose,613548988,rebgoo1
2320,Red-breasted Goose,613463484,rebgoo1
2321,Red-breasted Goose,613463470,rebgoo1
2322,Red-breasted Goose,554915171,rebgoo1
2323,Red-breasted Goose,548237961,rebgoo1
2324,Red-breasted Goose,375482141,rebgoo1
2325,Cape Barren Goose,443496941,cabgoo1
2326,Cape Barren Goose,447737141,cabgoo1
2327,Cape Barren Goose,77461971,cabgoo1
2328,Cape Barren Goose,453331621,cabgoo1
2329,Cape Barren Goose,83851331,cabgoo1
2330,Cape Barren Goose,106672371,cabgoo1
2331,Cape Barren Goose,77461981,cabgoo1
2332,Cape Barren Goose,122584221,cabgoo1
2333,Cape Barren Goose,596054291,cabgoo1
2334,Cape Barren Goose,83851351,cabgoo1
2335,Cape Barren Goose,610459841,cabgoo1
2336,Cape Barren Goose,27422311,cabgoo1
2337,Cape Barren Goose,122588761,cabgoo1
2338,Cape Barren Goose,63685231,cabgoo1
2339,Cape Barren Goose,181796991,cabgoo1
2340,Cape Barren Goose,462295591,cabgoo1
2341,Cape Barren Goose,453628801,cabgoo1
2342,Cape Barren Goose,147396891,cabgoo1
2343,Cape Barren Goose,294745911,cabgoo1
2344,Cape Barren Goose,147396861,cabgoo1
2345,Cape Barren Goose,404489211,cabgoo1
2346,Cape Barren Goose,314764351,cabgoo1
2347,Cape Barren Goose,450623251,cabgoo1
2348,Cape Barren Goose,314753781,cabgoo1
2349,Cape Barren Goose,202135711,cabgoo1
2350,Cape Barren Goose,591283021,cabgoo1
2351,Cape Barren Goose,462296871,cabgoo1
2352,Cape Barren Goose,314765711,cabgoo1
2353,Cape Barren Goose,609375728,cabgoo1
2354,Cape Barren Goose,63728281,cabgoo1
2355,Freckled Duck,134084221,freduc1
2356,Freckled Duck,609664509,freduc1
2357,Freckled Duck,134084301,freduc1
2358,Freckled Duck,83852231,freduc1
2359,Freckled Duck,202135411,freduc1
2360,Freckled Duck,296313741,freduc1
2361,Freckled Duck,352097421,freduc1
2362,Freckled Duck,108880091,freduc1
2363,Freckled Duck,234832361,freduc1
2364,Freckled Duck,184517221,freduc1
2365,Freckled Duck,609879590,freduc1
2366,Freckled Duck,610818507,freduc1
2367,Freckled Duck,383975501,freduc1
2368,Freckled Duck,613704812,freduc1
2369,Freckled Duck,609664508,freduc1
2370,Freckled Duck,202391971,freduc1
2371,Freckled Duck,610851497,freduc1
2372,Freckled Duck,350345091,freduc1
2373,Freckled Duck,107514121,freduc1
2374,Freckled Duck,167248591,freduc1
2375,Freckled Duck,495463771,freduc1
2376,Freckled Duck,46567131,freduc1
2377,Freckled Duck,83852251,freduc1
2378,Freckled Duck,31188141,freduc1
2379,Freckled Duck,580577551,freduc1
2380,Freckled Duck,293026331,freduc1
2381,Freckled Duck,234832611,freduc1
2382,Freckled Duck,52137791,freduc1
2383,Freckled Duck,52898151,freduc1
2384,Freckled Duck,609912736,freduc1
2385,Blue-winged Goose,508986381,buwgoo1
2386,Blue-winged Goose,33607911,buwgoo1
2387,Blue-winged Goose,32401371,buwgoo1
2388,Blue-winged Goose,33607921,buwgoo1
2389,Blue-winged Goose,205229211,buwgoo1
